Description	TotalSalesDollars	ProfitMargin
Cartlidge & Browne Cab Svgn	839.4	33.30950679056469
Casa E Mirafiori Barb d'Alba	4863.149999999983	79.85256469572184
Casa Ferreirinha Papas Figos	2548.299999999997	30.35356904603061
Casa Julia Merlot Rapel	1079.1000000000001	55.240478176258
Casa Lapostolle Merlot	7404.299999999957	24.171089772158943
Casa Lapostolle Merlot Chile	1608.8500000000006	100.0
Casa Liliana Good Chard	2912.349999999993	95.36456813226431
Casa Liliana Good Merlot	714.3500000000004	81.82963533282006
Casa Noble Repsdo La Carreta	3479.399999999999	25.36644249008449
Casa Noble Sngl Barrel Anejo	5849.5499999999965	25.925071159319916
Casa Solar Tempranillo	319.60000000000014	100.0
Casal Garcia Duoro Red	1158.5500000000006	18.898623279098924
Casalini Monteplciano D'Abrz	5452.200000000005	31.47353361945642
Casas Del Bosque Sauv Bl	3702.9999999999905	22.938158250067257
Casoni Limoncello di Sorento	4169.949999999981	48.56053429897217
Castano Monastrell Rosado	551.6500000000001	100.0
Castello Banfi Excelsus	3279.499999999999	3.245921634395482
Castello Di Ama Chianti Clsc	1199.4000000000003	100.0
Castello Di Bolgheri Super	899.85	100.0
Castello Di Cacchiano Chiant	3998.9999999999927	79.99999999999996
Castello del Poggio Rosato	3571.0499999999915	31.19670685092602
Castelluccio Ronco 07	249.90000000000003	100.0
Castle Rock Pnt Nr Cal Cuvee	9396.449999999975	32.71820740811679
Castle Rock Sonoma Cty Pnt N	84.89999999999999	100.0
Cataldi Madonna Malandrino	3912.099999999988	84.96331893356505
Catena Malbec Mendoza	539.4	31.92436040044494
Catena Zapata Nicasia Vyd	3599.599999999999	74.4888320924547
Cavas Hill 1887 Brut Cava	8623.699999999935	10.449111170378659
Cave de Tain Syrah	2518.2	31.52251608291635
Caves de Charmelieu St Bris	659.4	100.0
Cavicchioli Rose	389.4000000000002	100.0
Cavit Alta Luna Phases Rosso	6593.399999999948	85.9435192768525
Cavit Chard	943.9500000000003	50.548228190052455
Cavit Pinot Grigio Del Vene	1197.6000000000001	33.266533066132276
Cavit Pinot Noir Bottega Vi	1798.8000000000002	32.88859239492996
Cavit Select Red Blend	3236.3999999999887	89.4095291064145
Cazadores Anejo Tequila	1949.3500000000004	59.817375022443386
Cazanove Brut Stradivarius98	2339.55	100.0
Cecchi Chianti Clsc Rsv Fami	9456.899999999956	26.339498144211838
Cecchi Natio Organic Chianti	3675.3999999999864	98.57974642215814
Cedar Knoll Vyd Cab Svgn Npa	5398.6499999999905	100.0
Celani Family Cab Svgn	1559.8	31.029619181946387
Celani Family Chard	3054.3499999999963	64.58002520994643
Cella Lambrusco	359.7	35.446205170975816
Cellar No 8 Znfdl	164.85	100.0
Cellier des Dauphines CdR	479.4	33.79224030037547
Celtic Honey Liqueur	3298.4999999999936	65.9390632105502
Cercius CdR Vielles V Rouge	2148.45	16.139542460843845
Ceretto Arneis Blange Lange	3713.1500000000005	35.8172979814982
Cesari Fiorile Pnt Grigio	479.4	100.0
Cesari Recioto Valpolicella	6398.399999999996	35.48387096774188
Cesari Valpo Classico	4946.699999999976	73.6096791800593
Ch Aile d'Argent 10 Wh Brdx	4199.700000000001	100.0
Ch Beaucastel Hommage Perrin	8999.749999999998	100.0
Ch Beaulieu Rose Cote d Prov	2875.199999999999	34.557595993322195
Ch Beausejour Pentimento	2878.8000000000006	38.89120466861193
Ch Bellevue Mondotte 10 Brdx	7799.85	31.973691801765412
Ch Bellevue St-Emil 09 Gr Cr	9098.699999999992	69.2307692307692
Ch Bellevue-Mondotte 11 Emil	9449.550000000001	35.063574455926485
Ch Bernadotte 10 Haut Medoc	7697.799999999994	115.26745736877193
Ch Bernadotte Haut-Medoc 11	5372.849999999978	77.49797593455978
Ch Bois du Fil Brdx	899.4	34.2228152101401
Ch Bonhoste Bordeaux Bl Sec	444.70000000000016	100.0
Ch Bouscaut Rouge 11 GCG	8047.699999999983	64.01953353131944
Ch Brannon 12 Pessac-Leognan	8549.05	51.19925605769061
Ch Canon Saint Emilion	8449.349999999997	47.31547397137056
Ch Canon St Emilion Gr Cr 11	6984.449999999998	87.46071630550722
Ch Cantegril Sauternes 11	2248.7499999999995	70.0633685380767
Ch Cantenac Brown Margaux 11	8998.499999999998	82.10368394732455
Ch Carbonnieux 12 Pess-Leogn	6973.449999999985	100.0
Ch Certan De May de Certan	6299.649999999998	62.156627749160656
Ch Chauvet Blanc Brdx	439.65000000000015	100.0
Ch Cheval Bl 05 St Emln GC	9749.849999999999	100.0
Ch Clarence de Haut-Brion 11	749.95	100.0
Ch Clerc Milon 12 Pauillac	3149.549999999998	85.56936705243605
Ch Clerc Milon Pauillac 11	8738.849999999986	97.0013216842033
Ch Clinet 10 Brdx	7874.65	52.382010629043826
Ch Clos Fourtet 10 Brdx	2669.8500000000004	35.4851396145851
Ch Clos d'Estournel 11 Est	8999.6	42.05298013245034
Ch Coufran Haut Medoc 10	3448.849999999997	62.815141278977016
Ch Coutet Barsac 09 Brdx	3554.5499999999965	100.0
Ch Coutet Sauternes-Barsc 10	4374.650000000001	71.04339775753489
Ch Dauzac Margaux	2149.5	100.0
Ch Deux Rocs Premices Red	9742.499999999916	20.554272517320353
Ch Doisy Daene Gr Vin Sec 10	5508.099999999997	58.71534648971512
Ch Doisy Daene Sauternes 10	4809.3499999999985	42.44232588603449
Ch Doisy-Daene Sauternes 11	2099.3	85.61663411613395
Ch Donjon Minervois Rose	6395.99999999997	89.99999999999994
Ch Ducru Beaucaillou 11 Jul	7499.500000000001	80.26268417894526
Ch Ducru-Beaucalliou 09 Gr C	8749.649999999996	100.0
Ch Echo de Lynch Bages Pa 11	4249.149999999997	100.0
Ch Ferriere Margaux	2189.4	100.0
Ch Fonroque 09 Brdx St Emill	5113.449999999987	100.0
Ch Fonroque St Emilion 10	519.9	67.53221773417965
Ch Fontenil Fronsac 10	4498.999999999995	62.57946210268944
Ch Fugue de Nenin 09	869.7000000000002	54.94998275267334
Ch Fuisse Pouilly Fuisse 12	6998.599999999997	97.55379647358043
Ch Fuisse Pouilly Fuisse Les	4049.249999999995	72.41711428042227
Ch Giscours 10	6969.149999999996	92.208518972902
Ch Giscours Margaux 06	9622.249999999978	70.90493387721159
Ch Giscours Margaux 07	8998.49999999998	18.319164305161788
Ch Giscours Margaux 11 Gr Cr	5119.199999999994	79.44014689795279
Ch Gloria St Julien 12	9537.349999999991	85.20343701342615
Ch Godeau St Emilion 10 Cru	629.85	77.16916726204653
Ch Grand Puy-Lacoste 12 Paul	6749.099999999987	96.32099094694107
Ch Haut Bages Liberal Paulic	3709.2999999999965	85.32472434151995
Ch Haut Bailey 10 Brdx	9899.55	77.01107626104216
Ch Haut Bailly Pessac-Leogan	8119.299999999996	85.22224822336901
Ch Haut Beausejour 10 Brdx	2279.3999999999987	100.0
Ch Haut Beausejour 11 Esteph	4048.4999999999923	93.33456835865134
Ch Haut Branda Brdx Rouge	1493.65	25.765741639607683
Ch Haut Marbuzet St Estephe	5403.849999999996	83.16755646437261
Ch Haut Piquat 09	3133.3499999999945	95.84789442609348
Ch Haut-Brion Blanc 09 Pessc	4499.95	100.0
Ch Haut-BrionPessac-Leo Gr C	1499.95	35.48451615053836
Ch Haut-Marbuzet 10	1959.6000000000001	100.0
Ch Hermitage Mazeyres Pomerl	1664.5500000000002	13.418040911958192
Ch Hosanna 10 Pomerol	1299.95	100.0
Ch Hyot Castillon Brdx	3149.0999999999954	92.38830141945317
Ch Jean De Gue Lalande 10	1934.5500000000002	62.21343464888476
Ch Julien Royalty Red	317.4	34.97164461247637
Ch Ksara Bl de L'Observatoir	419.65000000000015	100.0
Ch Ksara RSV du Couvent	69.95	100.0
Ch L'Englise Clinet St Emiln	4739.700000000002	35.06551047534657
Ch La Chapelle La Mission 09	4749.499999999998	100.0
Ch La Couspaude 09 St Emilio	649.9	100.0
Ch La Croix du Duc Brdx	2527.6999999999966	30.458519602800877
Ch La Dame de Montrose 11 Es	1559.7	100.0
Ch La Dom St Emil Gr Cru 09	1674.75	73.33333333333334
Ch La Fleur Patris-Querre 09	2469.0499999999993	96.39537473927219
Ch La Gaffeliere St Emilion	779.9	100.0
Ch La Gordonne Chapelle Rose	839.7000000000002	88.74002619983328
Ch La Louviere Pssc-Leg Roug	3638.599999999999	68.84516022646072
Ch La Mission Haut Brion 11	8799.8	31.973453942135034
Ch La Mondot 10	6419.85	32.43300077104606
Ch La Mondotte 09 St Emilion	7399.8	50.0
Ch La Paws Chard	82.35	100.0
Ch La Tour Blanche 1er 10	524.9499999999999	100.0
Ch La Vieille Cure Frnsac 10	189.95000000000002	100.0
Ch LaCroix Taillefer 09 Rom	4549.349999999997	100.0
Ch Labegorce 12 Margaux	4618.599999999988	100.0
Ch Lacoste-Borie Pauillac 10	3224.2499999999986	73.33333333333331
Ch Lafleur Gazin 10 Pomerol	4559.199999999993	100.0
Ch Lagrange 10	5319.299999999995	95.20613614573345
Ch Lagrange St Julien 11 GC	5998.999999999993	100.0
Ch Lalande Borie 11 Julien	7357.6999999999825	81.76604101825293
Ch Langoa Barton St Julien	7818.849999999991	73.73846537534288
Ch Larrivet Haut-Brion 10	899.85	100.0
Ch Larrivet Haut-Brion P Leo	839.8000000000001	100.0
Ch Laville Haut-Brion 08	1699.95	100.0
Ch Le Bon Pasteur 10 Brdx	8124.349999999993	48.37125431572983
Ch Le Petit Lion Marquis 11	5309.099999999992	100.0
Ch Leoville Las Cases 11 Jul	9999.499999999998	79.99949997499874
Ch Leoville Las Cases St-Jul	8199.6	58.882140592224005
Ch Les Flefs de LaGrange 10	2474.449999999999	58.40085675604678
Ch Lestiac Cotes de Bordeaux	47.45	35.0895679662803
Ch Lilian 09 Ladouys St Este	3329.0999999999985	71.3315911207233
Ch Lynch Bages 10	7599.6	100.0
Ch Lynch Moussas Pauilac	5398.499999999991	84.94581828285632
Ch Malartic-Lagraviere 10	1229.85	35.47993657763141
Ch Malartic-Lagraviere 10 Pe	3574.4499999999966	100.0
Ch Malartic-Lagraviere Blanc	1819.8000000000002	100.0
Ch Malartic-Lagraviere Rouge	1179.8	67.10459399898288
Ch Marquis d'Alesme	2219.4	31.981616653149498
Ch Massiac Viognier	3822.4499999999975	22.065690852725307
Ch Maycott Red	52.45	35.08102955195425
Ch Meyney 10 Bourgeois St Es	2699.4999999999977	100.0
Ch Meyney Saint-Estephe 11	6878.3999999999805	100.0
Ch Monbousquet 10 Brdx	5249.299999999997	65.75543405787437
Ch Moncontour Vouvray Demi S	2373.549999999999	42.364812201133304
Ch Monestier La Tour Blanc	899.4	42.96197464976651
Ch Montelena Est Cab Svgn Np	4549.649999999998	72.17038673304539
Ch Motte Maucourt Brdx	899.4	34.62308205470313
Ch Moulin Rouge 12 Haut-Medo	2338.049999999999	100.0
Ch Mouton Rothschild 07 Paui	5249.8499999999985	100.0
Ch Musar Hochar Red	1649.4500000000003	81.44836157507048
Ch Musar Jeune Rouge	1199.4	31.96598299149575
Ch Pagodes de Cos 10 Brdx	499.95	67.53675367536754
Ch Paive Macquin Saint-Emiln	5039.199999999994	100.0
Ch Perron Brdx Rouge	1319.4	33.78808549340609
Ch Pesquie Quint Ventoux Red	1319.4000000000003	35.47066848567532
Ch Petit Bocq Cru Borgeos 10	1599.5000000000002	93.37605501719287
Ch Phelan Segur St Estephe	4178.899999999997	76.2329799708057
Ch Poujeaux 10 Moulis	4334.149999999995	77.08201146706963
Ch Prieure Lichine 12 Mrgx	2599.4999999999977	100.0
Ch Puy Blanquette 10 St Emil	899.7	100.0
Ch Quinault L'Enclos St Emln	214.95000000000002	100.0
Ch Rauzan Segla Margaux 09	1599.9	66.66666666666667
Ch Rauzan-Segla 10 Brdx	7349.649999999998	62.156021035015264
Ch Reserve d La Cometesse 11	3449.2499999999964	95.4337899543379
Ch Rol Velentin 12 St-Emilio	3449.2499999999955	100.0
Ch Roumier-Lacoste Barsac W	374.85	31.052420968387363
Ch Senejac Haut-Medoc 10	674.7500000000001	100.0
Ch Siran 12 Margaux	2878.7999999999993	100.0
Ch Smith Haut Laftte Roug 11	3394.649999999997	100.0
Ch Sociando Mallet 06 Haut-M	4048.6499999999946	100.0
Ch Sociando Mallet 10	2364.45	100.0
Ch St Jean Cinq Cep Cab Svgn	6799.1499999999905	83.77150084937087
Ch St-Roch Chimeres CdRoussi	3677.6999999999903	15.816950811648361
Ch Ste Michelle Chard Mimi	3246.7499999999964	37.62993762993756
Ch Ste Michelle Cold Crk Cha	8830.499999999956	67.41294377441804
Ch Ste Michelle Cold Crk Rsl	4256.9999999999745	23.890063424946657
Ch Suau Cadillac Wh Brdx	359.7	33.77814845704754
Ch Suau Cotes de Brdx 08	1259.3000000000004	100.0
Ch Suduiraut 11 Sauternes Pr	7424.2499999999945	100.0
Ch Suduiraut Sauternes 10	8189.349999999993	78.77975663514196
Ch Talbot Saint Julien	2579.3999999999996	100.0
Ch Talbot St Julien 11 GC	2199.5999999999995	67.73958901618474
Ch Thivin Cote de Brouilly	2643.8499999999985	85.31497626567315
Ch Tour de Mirambeau Ent-D-M	479.70000000000016	100.0
Ch Troplong Mondot 10 Brdx	3599.8500000000004	33.334722280095
Ch Valcombe Rose Ventoux	1119.3000000000004	43.60761190029485
Ch Vignot 05 St Emilion Red	4124.449999999997	87.96203130114317
Ch d Macard Brdx Superieur	449.85	100.0
Ch de Beaucastel Pape Blanc	4999.599999999997	82.8766301304104
Ch de Beaucastel Pape Rouge	4119.8	49.998786348851894
Ch de Berne Rose	2248.4999999999986	67.80965087836334
Ch de Bonhoste Red Brdx 09	509.70000000000016	78.94840102020797
Ch de Mattes Corbieres 13	7418.24999999993	19.150743099786943
Ch de Pez 10 St Estephe Brdx	2794.35	45.04625404834756
Ch de Pez St Estephe 11	1934.5500000000002	100.0
Ch de Pierreux Brouilly Rsv	8406.699999999963	87.46713930555384
Ch des Labourons Fleurie Rou	5321.449999999969	22.65266045908498
Ch du Nozay Sancerre	419.85	100.0
Ch du Parc Brdx Rouge	6039.9499999999525	49.396932093808296
Ch la Cour d'Argent Bordeaux	5599.199999999997	44.347406772396035
Chambers Rosewood Muscat	5875.099999999971	79.18418409899395
Chambord Vodka	179.9	63.50750416898276
Champagne Malard Grand Cru B	5748.849999999986	97.1394278855771
Chanrion Cote de Brouilly	1899.0000000000007	93.33333333333334
Chanson Le Bourgogne Pnt Nr	5632.5499999999865	83.98948966276372
Chanson Vire Clesse	7931.54999999997	90.27302355781653
Chapelle-St-Arnoux CdR Rouge	659.4	33.303002729754326
Charles & Charles Chard	3329.2499999999927	92.05226402342869
Charles Brotte Gr Vallon Rse	3442.349999999986	100.0
Charles Fournier Rsl	1519.0500000000004	69.42826108423029
Charles Joguet Chinon Rose	909.3500000000001	75.03711442238964
Charles Smith King Coal Red	5999.400000000001	34.64346434643465
Chateau Camensac 10	3599.2499999999977	81.97957907897478
Chateau Carlmagnus 10	4723.249999999993	88.71963160959083
Chateau Dalem 10 Fronsac	1574.5500000000002	100.0
Chateau Gazin Pomerol 10	1949.8500000000001	31.0331563966459
Chateau Giscours Margaux	1999.6000000000001	57.47899579915984
Chateau Lascombes Margaux	5759.199999999993	100.0
Chateau Simon Bordeaux Blanc	8125.199999999948	88.09875449219705
Chateau d'Issan Margaux	5398.999999999994	79.86849416558618
Chehalem Ian's Chard Rsv	4163.299999999994	45.0868301587682
Chehalem Inox Chard Wlmt Vly	6896.549999999975	75.21224380306086
Chehalem Pnt Gr Three Vyd	362.2500000000001	100.0
Chenade les Rials VDP Tarn	44.95	100.0
Chenin Bl K Forrester Stlnbh	7135.800000000001	51.73631547969394
Cherry Heering Liqueur	4723.649999999994	50.87485313264103
Cherry On Top Sweet White	324.7500000000001	89.00692840646653
Chevalier L'Aujardiere Chard	1783.9500000000007	93.73300821211357
Chi Chi's Chocolate Malt RTD	2307.8999999999983	98.11083669136444
Chi Chi's Churro RTD	3681.649999999978	100.0
Chi Chi's Mai Tai	2637.5999999999954	28.02547770700623
Chiarlo Barolo Cannubi	399.95	100.0
Chicken & Turkey Cotes du Rh	2397.3499999999985	76.34888522743861
Chilcas Cab Franc	1199.4	100.0
Chilcas Pinot Noir	99.94999999999999	32.41620810405202
Chimney Rock SLD Cab Svgn	699.9	35.49078439777111
Chinaco Anejo Tequila	334.95	21.868935662039092
Chloe Chard	4192.149999999995	11.20546736161627
Chloe Red	4171.94999999999	10.78033054087398
Chocolate Cuvee	6599.74999999998	29.912496685480335
Christian Bros Ruby Port	3603.5999999999963	28.246753246753194
Christian Drouin Calvados	4712.9499999999825	87.53859047942366
Christmas Traditions Pnk Mos	599.4	31.03103103103102
Chrstian Moreau 13 Valmur	1399.8	100.0
Churchills LBV Port	659.7	20.145520691223297
Ciacci 07 Piccolomino Brunlo	3899.3499999999976	84.51280341595393
Cigar Zin Old Vine Zinfandel	2428.65	9.875856957569034
Cinq les Pattes Bordeaux Bla	6334.599999999939	85.24295140971792
Cinquante-Cinq Chardonnay L	2168.45	47.94669003205054
Cinquante-Cinq Viogn Lang Wh	1618.8000000000002	33.06152705707933
Circa Pinot Grigio	2278.2000000000007	30.15538583091918
Circa Rosso	584.5500000000002	10.495252758532224
Circadia Cab Svgn Napa Vly	374.95	68.03573809841312
Ciro Rosso Clsc Librandi Cl	389.7	19.55350269438029
Citra Sangiovese Red	808.6500000000003	100.0
Citran Haut-Medoc	5073.249999999984	94.12802444192577
Clan MacGregor Scotch	1618.650000000001	64.4518580298397
Claude Riffault Chass Sancer	4453.34999999999	77.47313819933305
Clix Vodka	8999.699999999995	86.97901041145815
Clockspring Znfdl	659.4	100.0
Clos Amador Rose Tendre Cava	2487.9499999999985	5.46433810968866
Clos Erasmus Laurel Priorat	7348.49999999999	66.6666666666666
Clos L'Englise 12 Pomerol	4499.499999999999	100.0
Clos LaChance Cab Svgn	6585.799999999988	23.325943697045084
Clos LaChance Meritage	1998.0000000000016	91.4914914914915
Clos LaChance Svgn Bl	129.89999999999998	100.0
Clos Rochette Faiveley 09	2798.5999999999963	14.264274994640061
Clos de L'Oratorie St-Emilon	2474.449999999999	100.0
Clos du Bois Chard Calcaire	2582.649999999998	82.7386599035874
Coastal Vines Cab Svgn Cal	1432.95	23.961059353082796
Cocchi Americano	3798.0999999999894	3.484637055369534
Cocchi Vermouth di Torino Sw	189.9	35.07109004739337
Cocci Grifoni Tellus Red	3228.0999999999954	59.387875220718
Coffinet-Duvernay Chass-Mon	1574.75	100.0
Colby Red	4075.199999999995	31.44876325088328
Colimoro Montepul D'Abruzzo	659.4	31.028207461328485
Collezione Chianti	898.2000000000006	35.07014028056116
Collezione Monte d'Abruzzo	2944.0999999999985	34.66933867735472
Collier & McKeel Whiskey	1959.6000000000001	100.0
Colpetrone Sagratino Mn DOCG	749.7000000000002	100.0
Columbia Crest Gr Ests Syrah	4692.049999999996	34.29844097995537
Columbia Crest H3 Svgn Bl	2595.1999999999975	47.780517879161486
Columbia Crest Two Vines Rsl	3154.549999999996	42.966209278429766
Columbia Crest Two Vn Shiraz	1133.500000000001	51.6188795765329
Columbia Crest Walter Clore	2503.9499999999985	61.99604624692982
Columbia Winery Merlot	2518.2000000000007	63.4024303073624
Columbia Winery Red Blend	8213.149999999992	60.8968544346566
Comoloco Monastrell Jumilla	1348.500000000001	17.241379310344882
Compilation Cab Svgn	3294.0	35.154826958105645
Concannon Crimson & Clover	1558.8	32.87143956889915
Concannon Glen Ellen Wh Zin	79.74999999999999	83.44827586206895
Concannon Irish Whiskey	1319.4	21.873578899499783
Conch Republic Dark Rum	1124.1000000000004	51.69468908460103
Conde de Valdemar Cosecha	319.6000000000002	100.0
Condesa De Leganza Crianza	723.5500000000004	100.0
Connetable de Talbot 11 Brdx	4638.549999999987	100.0
Conservancy Concannon Chard	389.7	1.9630484988452743
Constanti Brunello Montalcno	9208.749999999987	29.50183249626702
Conti Zecca Primitivo	2604.199999999999	34.298440979955416
Contos de Valpiedra Rioja	999.5	32.86643321660831
Conundrum Sparkling 25th Ann	5997.6	31.97278911564626
Cooks Grand Reserve	1428.2000000000003	13.457498949726961
Copa di Vino Cab Svgn	7084.04999999981	50.34196540114636
Copa di Vino Chard	7519.79999999976	59.522859650521355
Copain Monument Tree Pnt Nr	5248.9499999999925	96.86699244610827
Copain Tous Ensemble Chard	1940.6500000000003	100.0
Copain Wentzel Pnt Nr	4199.299999999995	90.66272950253614
Coppo L'Avvocata	5761.299999999982	42.21443077083278
Corbett Canyon Pnt Nr	5715.599999999945	23.951991042059603
Cormons Schioppettino	1818.6000000000008	16.243264049268717
Coronet VSQ	909.3000000000002	32.497525569119105
Corte Giara Amarone 09	2999.399999999997	100.0
Corte Giara Valpo Ripasso 11	94.94999999999999	100.0
Cortijo Rosado Rioja	1189.1500000000003	69.05352562754909
Cortijo Tinto Rioja	976.3500000000003	35.45347467608953
Coruba Rum	899.4	24.216144096064053
Corzo Silver Tequila	3499.2999999999965	25.718000743005675
Cosentino The Zin	3147.899999999991	41.2751358048221
Coste di Brenta Cerasuolo	934.1500000000004	2.6280575924637675
Cote Mas Blanc Mediterrane	8046.0499999999365	91.71021805730756
Couly-Dutheil Chinon Rose	6096.949999999972	87.54131163942621
Courvoisier Rose	2958.399999999996	93.1550838290968
Couvent des Thorins Moulin	3248.7499999999905	97.31589072720277
Coyam Emiliana Colchagua Red	229.90000000000003	100.0
Craggy Range Aroha Pnt Nr 06	924.7500000000001	100.0
Crane Lake Cab Svgn Cal	3668.7500000000023	34.686661156908706
Crane Lake Chard Cal	4719.749999999993	17.775305895439196
Crane Lake Pnt Grigio Cal	2697.000000000002	33.815350389321466
Crema de Alba Cream Liqueur	224.85000000000005	100.0
Cremant de Loire Belle du Nu	989.4500000000004	100.0
Creme Yvette Liqueur	239.90000000000003	61.83826594414339
Cres Richards Stecia Larzac	2698.6499999999965	100.0
Creta Olympia Red	118.79999999999998	35.35353535353535
Creta Olympia White	2156.3999999999996	56.371730662214794
Creta Olympias Vin Crete Red	719.4000000000001	100.0
Creta Olympias Vin Crete Wh	1438.8000000000006	100.0
Cristobal Pie Palo Viognier	1798.5	40.8673894912427
Cristobal Pie de Palo Malbec	2158.2000000000007	34.195162635529606
Cristom Estate Pnt Gr Eola A	9779.849999999931	23.863862942682616
Cristom Vyds Viognier Estate	6157.799999999977	7.239598557926251
Croft Port 11	5199.349999999995	85.01543462163538
Croft Reserve Tawny	3598.19999999999	17.542104385525825
Croft Tawny Porto	959.2000000000005	0.04170141784826371
Croix de Basson Rose Organic	8743.74999999995	89.61543959971402
Croix de Beaucaillau St-Juli	1499.7	100.0
Croix de Beaucaillou St Juln	9397.999999999987	72.04351989785057
Crop Meyer Lemon Vodka	869.7000000000002	20.627802690582982
Crossbarn Cab Svgn	2199.4500000000003	34.208552138034506
Crown Royal Apple	139.29999999999998	89.80617372577171
Cruz Garcia Real Sangria Rd	3666.8499999999704	21.72436832703751
Cruzan Citrus Flavored Rum	5604.899999999979	73.01646773359015
Cruzan Est Single Barrel Rum	899.7000000000002	21.873957985995336
Cruzan Strawberry Rum	2967.299999999993	13.144946584436793
Culpeo Malbec	1406.2500000000002	40.35200000000002
Culpeo Pnt Nr	2487.6	36.613603473227215
Cupcake Chianti	2935.799999999993	92.2167722596907
Cupcake Petit Sirah Cal	2684.3499999999935	35.22454225417682
Cusumano Merlot	1538.9000000000005	31.522516082916397
Cutler Creek Merlot	720.1000000000001	18.011387307318447
Cutler Creek Wh Znfdl	530.6000000000003	14.172634753109712
Cuvaison Carneros Pnt Nr	1394.5500000000002	100.0
Cyan Toro Zamora	6156.1499999999705	97.3319363563266
Cyrus Alexander Vly	5999.4000000000015	34.64346434643467
D Bosler Pnt Nr Casablanca	4272.149999999999	32.72708121203606
DK Burst Blustery Pmnt Trav	2362.8499999999963	16.101318323211277
Dad's Hat Rye Whiskey	2694.4499999999985	81.85158381116739
Dalton Canaan Red	549.45	76.52197652197653
Dalton Canaan White	559.6500000000001	100.0
Daou Mayote Red	1919.8	100.0
Daou Rsv Znfdl	3314.1499999999983	100.0
Darioush Chard	7748.4499999999825	23.083971633036143
Dark Corner Peach Shine	3673.2499999999914	100.0
David Stone Pnt Nr	269.40000000000003	30.95768374164812
Davis Bynum Jane's Vy Pnt Nr	249.95000000000002	100.0
Davis Bynum Jane's Vy Svgn B	2413.949999999999	100.0
De La Costa Sangria	77.9	100.0
De Martino Cab Svgn Estate	69.95	34.66761972837741
De Martino Svgn Bl Organic	839.4000000000003	31.5225160829164
De Villaine Bouzeron Aligot	4123.749999999997	2.050318278266081
DeKuyper Amaretto	6248.049999999923	48.02858491849404
DeKuyper Blackberry Brandy	5594.399999999979	8.715858715858413
DeKuyper Buttershots Trav	879.2000000000005	95.93949044585986
DeKuyper Cactus Juice	1208.9	41.00835470262221
DeKuyper Cherry Brandy	2597.399999999995	25.259875259875137
DeKuyper Coffee Brandy	3296.6999999999916	17.405284071950515
DeKuyper Creme de Banana	5528.849999999942	32.03649945286919
DeKuyper Grape Pucker	6559.949999999953	6.145626109954604
DeKuyper Hazelnut	9439.499999999913	37.10683828592556
DeKuyper Kamikaze RTD	54.95	100.0
DeKuyper Melon	6877.349999999924	23.453074221901467
DeKuyper Mixed Berry Medley	1263.8500000000008	96.8508921153618
DeKuyper O3 Orange Liqueur	999.5000000000002	23.06153076538271
DeKuyper Peach Pucker	454.65000000000015	56.36203673155175
DeKuyper Peppermint	2468.099999999996	100.0
DeKuyper Pineapple	6494.999999999937	14.27251732101538
DeKuyper Pomegranate	3646.349999999975	60.56330302905618
DeKuyper Red Headed Burst	314.7000000000001	100.0
DeKuyper Spearmint Schnapps	5975.399999999963	40.880945208688615
DeKuyper Strawberry	454.6500000000002	100.0
DeKuyper Strawberry Pucker	2637.599999999995	64.2857142857142
DeKuyper White Creme de Ment	7142.849999999932	24.88992488992411
DeLille Cellars Chaleur Blnc	5733.449999999991	74.01564503047898
DeLille Cellars Doyenne AIX	4678.799999999998	68.39039924767033
Debauchery Carmenere	6654.299999999929	100.0
Debauchery Chard	781.6499999999997	51.50642870850122
Debauchery Pnt Nr	57.9	65.97582037996547
Del Maguey Vida Mezcal	1084.65	24.768358456645007
Delamotte Bl de Bl Champagne	5748.849999999996	66.34109430581766
Delicious White P Vella B/B	2548.2999999999993	11.56457246007147
Delirio Joven Mezcal	749.85	100.0
Desert Wind Ruah Red	3223.4499999999894	28.35626425103514
Desert Wind Vyd Merlot	474.7500000000001	100.0
Dewars Signature	5549.699999999996	100.0
DiSaronno Cavalli Glass Pack	6846.849999999985	62.63391194490888
DiSaronno Versace Wrap VAP	839.6500000000002	100.0
Dingle Original PotStill Gin	899.7	20.64021340446816
Diseno Torrontes Salta	3425.0999999999863	82.7683863244868
Doga Delle Clavule Vermentin	1348.500000000001	100.0
Dolin Sweet White Vermouth	6540.599999999964	33.800415863987574
Dom Bousquet Malbec Gr Rsv	1559.4	31.050404001539057
Dom Bousquet Pnt Nr Rsv	6181.4999999999645	65.45741324921116
Dom Ch Moreau Chablis Les Cl	5549.249999999994	100.0
Dom Chandon 00 Carnrs Pnt Nr	2758.7999999999997	31.97042192257501
Dom Chandon Etoile	4548.299999999993	33.70600004397233
Dom Chandon Riche Extra Dry	1139.4	31.490258030542396
Dom Clape Cornas Rd	5759.399999999995	83.1076153766017
Dom Faiv Nuits-St Geo Poret	2799.6499999999983	100.0
Dom Faiveley LatricChmbrt 12	2149.9	100.0
Dom Fleurot-Larose Chass-Mon	1119.8	33.77388819432042
Dom Fond Croze Rasteau CdR V	79.9	100.0
Dom Fond Croze Serre CdR Bl	7195.199999999963	8.914276184122334
Dom Henri Boillot Mersault	6299.099999999995	77.92541791684525
Dom Janasse Cote Rhone Rouge	284.85	100.0
Dom Janasse Terre d'Argile	5097.449999999974	98.68365555326682
